Hash,LongName,Parent,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,WarningCritical,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Controversial Rules,Design Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,Migration Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Number of Bugs
9edbd691f39c17c7f27c61d98fecac0690969b47,com.hazelcast.client.spi.ProxyManager$2.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$2,1.0,2,2,2,1.0,1.0,3,3,52.8606,8.66667,658.667,75.7026,19,16,36.5926,76.0,130.453,76.2881,112.604,65.8505,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9edbd691f39c17c7f27c61d98fecac0690969b47,com.hazelcast.client.spi.ProxyManager$5.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$5,1.0,2,2,2,1.0,1.0,3,3,52.8606,8.66667,658.667,75.7026,19,16,36.5926,76.0,130.453,76.2881,112.604,65.8505,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9edbd691f39c17c7f27c61d98fecac0690969b47,com.hazelcast.client.spi.ProxyManager$9.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$9,1.0,2,2,2,1.0,1.0,3,3,52.8606,8.66667,658.667,75.7026,19,16,36.5926,76.0,130.453,76.2881,112.604,65.8505,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9edbd691f39c17c7f27c61d98fecac0690969b47,com.hazelcast.client.spi.ProxyManager$3.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$3,1.0,2,2,2,1.0,1.0,3,3,52.8606,8.66667,658.667,75.7026,19,16,36.5926,76.0,130.453,76.2881,112.604,65.8505,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9edbd691f39c17c7f27c61d98fecac0690969b47,com.hazelcast.client.spi.ProxyManager$6.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$6,1.0,2,2,2,1.0,1.0,3,3,52.8606,8.66667,658.667,75.7026,19,16,36.5926,76.0,130.453,76.2881,112.604,65.8505,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9edbd691f39c17c7f27c61d98fecac0690969b47,com.hazelcast.client.spi.ProxyManager$7.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$7,1.0,2,2,2,1.0,1.0,3,3,52.8606,8.66667,658.667,75.7026,19,16,36.5926,76.0,130.453,76.2881,112.604,65.8505,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9edbd691f39c17c7f27c61d98fecac0690969b47,com.hazelcast.client.spi.ProxyManager$10.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$10,1.0,2,2,2,1.0,1.0,3,3,52.8606,8.66667,658.667,75.7026,19,16,36.5926,76.0,130.453,76.2881,112.604,65.8505,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
337ada6c765ca1ff34f8d059805cbeb9b1999053,com.hazelcast.client.spi.ProxyManager$10.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$10,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$3.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$3,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$10.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$10,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$8.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$8,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$9.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$9,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$5.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$5,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$2.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$2,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$7.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$7,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$1.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$1,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4f4d10e194b049930f677d61d7c08a2bfa15ad,com.hazelcast.client.spi.ProxyManager$6.create(Ljava/lang/String;)Lcom/hazelcast/client/spi/ClientProxy;,com.hazelcast.client.spi.ProxyManager$6,1.0,2,2,2,1.0,1.0,3,3,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,130.073,76.0664,112.057,65.5306,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6841307871f97a07d5510b63c61808567a910a79,com.hazelcast.client.map.MapNearCacheInvalidationFromClientTest.testUpdate()V,com.hazelcast.client.map.MapNearCacheInvalidationFromClientTest,1.0,2,2,2,1.0,1.0,32,26,222.265,25.8333,16014.9,635.354,111,48,889.716,619.931,91.438,53.4725,56.3181,32.9346,1,0,0,0,9,0.0,0,0,0.0,0,17,23,12,0,26,32,14,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
6841307871f97a07d5510b63c61808567a910a79,com.hazelcast.client.map.MapNearCacheInvalidationFromClientTest.testRemove()V,com.hazelcast.client.map.MapNearCacheInvalidationFromClientTest,1.0,2,2,2,1.0,1.0,33,26,223.067,27.3529,16804.2,656.062,110,48,933.565,614.346,91.485,53.5,56.386,32.9743,1,0,0,0,10,0.0,0,0,0.0,0,17,24,12,0,26,33,14,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1f231b04eb6c1f8be9ff637ba3c60b7a2e90d994,com.hazelcast.cluster.SplitBrainHandlerTest.testClustersShouldNotMergeWhenBiggerClusterIsNotActive()V,com.hazelcast.cluster.SplitBrainHandlerTest,1.0,2,2,2,1.0,1.0,36,26,244.923,32.7826,30460.7,975.348,163,52,1692.26,929.172,82.4505,48.2167,43.3519,25.352,1,0,0,0,13,0.0,0,0,0.0,0,26,36,23,0,26,36,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1f231b04eb6c1f8be9ff637ba3c60b7a2e90d994,com.hazelcast.cluster.SplitBrainHandlerTest.testClustersShouldNotMergeWhenSmallerClusterIsNotActive()V,com.hazelcast.cluster.SplitBrainHandlerTest,1.0,2,2,2,1.0,1.0,36,26,244.923,32.7826,30460.7,975.348,163,52,1692.26,929.172,82.4505,48.2167,43.3519,25.352,1,0,0,0,13,0.0,0,0,0.0,0,26,36,23,0,26,36,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edbee17c75b682810983bcb51d57a4eb70d7deca,com.hazelcast.cache.entryprocessor.JCacheEntryProcessorTest.test_execution_entryprocessor_with_backup_entry_processor_null()V,com.hazelcast.cache.entryprocessor.JCacheEntryProcessorTest,1.0,2,2,2,1.0,1.0,36,27,251.688,22.5455,15884.0,631.889,123,53,882.447,704.534,90.7728,53.0835,55.3584,32.3733,1,0,0,0,8,0.0,0,0,0.0,0,17,24,11,0,27,36,17,0,2,11,0,0,0,7,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1
edbee17c75b682810983bcb51d57a4eb70d7deca,com.hazelcast.cache.entryprocessor.JCacheEntryProcessorTest.test_execution_entryprocessor_with_backup_entry_processor()V,com.hazelcast.cache.entryprocessor.JCacheEntryProcessorTest,1.0,2,2,2,1.0,1.0,36,27,251.688,22.5455,15884.0,631.889,123,53,882.447,704.534,90.7728,53.0835,55.3584,32.3733,1,0,0,0,8,0.0,0,0,0.0,0,17,24,11,0,27,36,17,0,2,11,0,0,0,7,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1
edbee17c75b682810983bcb51d57a4eb70d7deca,com.hazelcast.cache.entryprocessor.JCacheEntryProcessorTest.test_execution_entryprocessor_default_backup()V,com.hazelcast.cache.entryprocessor.JCacheEntryProcessorTest,1.0,2,2,2,1.0,1.0,36,27,251.688,22.5455,15884.0,631.889,123,53,882.447,704.534,90.7728,53.0835,55.3584,32.3733,1,0,0,0,8,0.0,0,0,0.0,0,17,24,11,0,27,36,17,0,4,11,0,0,0,7,0,0,0,0,3,0,0,0,1,0,0,0,2,2,0,1
317fabec0c90b274c686ba018cc1b465fee244f2,com.hazelcast.client.ClientReconnectTest.testClientReconnectOnClusterDownWithEntryListeners()V,com.hazelcast.client.ClientReconnectTest,1.0,2,2,2,1.0,1.0,39,34,290.477,32.8125,27294.5,906.533,142,58,1516.36,831.833,86.4858,50.5765,49.1737,28.7565,1,0,0,0,12,0.0,0,0,0.0,0,21,26,15,0,34,39,20,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
b0a815f459c18eed67fcd6e4bf122bad043ef8a5,com.hazelcast.client.heartbeat.ClientHeartbeatTest$11.heartbeatResumed(Lcom/hazelcast/nio/Connection;)V,com.hazelcast.client.heartbeat.ClientHeartbeatTest$11,1.0,2,2,2,1.0,1.0,4,3,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,124.527,72.8228,1,0,0,0,0,0.0,0,0,0.0,0,3,4,0,1,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da8888f97af74b4590dfc1dce3d0bdeb44654000,com.hazelcast.client.heartbeat.ClientHeartbeatTest$8.heartbeatResumed(Lcom/hazelcast/nio/Connection;)V,com.hazelcast.client.heartbeat.ClientHeartbeatTest$8,1.0,2,2,2,1.0,1.0,4,3,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,124.527,72.8228,1,0,0,0,0,0.0,0,0,0.0,0,3,4,0,1,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0eb5a90ed468b6aa285f1711a5d699c9ffb33960,com.hazelcast.map.BasicMapTest$65$1.getBackupProcessor()Lcom/hazelcast/map/EntryBackupProcessor;,com.hazelcast.map.BasicMapTest$65$1,1.0,2,2,2,1.0,1.0,4,4,13.6096,2.5,49.1287,13.414,7,7,2.72937,19.6515,132.826,77.6758,116.028,67.8525,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0eb5a90ed468b6aa285f1711a5d699c9ffb33960,com.hazelcast.map.BasicMapTest$25$1.getBackupProcessor()Lcom/hazelcast/map/EntryBackupProcessor;,com.hazelcast.map.BasicMapTest$25$1,1.0,2,2,2,1.0,1.0,4,4,13.6096,2.5,49.1287,13.414,7,7,2.72937,19.6515,132.826,77.6758,116.028,67.8525,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.client.map.MapPreconditionsTest$6.getBackupProcessor()Lcom/hazelcast/map/EntryBackupProcessor;,com.hazelcast.client.map.MapPreconditionsTest$6,1.0,2,2,2,1.0,1.0,4,4,13.6096,2.5,49.1287,13.414,7,7,2.72937,19.6515,132.826,77.6758,116.028,67.8525,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.client.map.MapPreconditionsTest$7.getBackupProcessor()Lcom/hazelcast/map/EntryBackupProcessor;,com.hazelcast.client.map.MapPreconditionsTest$7,1.0,2,2,2,1.0,1.0,4,4,13.6096,2.5,49.1287,13.414,7,7,2.72937,19.6515,132.826,77.6758,116.028,67.8525,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.map.MapPreconditionsTest$6.getBackupProcessor()Lcom/hazelcast/map/EntryBackupProcessor;,com.hazelcast.map.MapPreconditionsTest$6,1.0,2,2,2,1.0,1.0,4,4,13.6096,2.5,49.1287,13.414,7,7,2.72937,19.6515,132.826,77.6758,116.028,67.8525,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.map.MapPreconditionsTest$7.getBackupProcessor()Lcom/hazelcast/map/EntryBackupProcessor;,com.hazelcast.map.MapPreconditionsTest$7,1.0,2,2,2,1.0,1.0,4,4,13.6096,2.5,49.1287,13.414,7,7,2.72937,19.6515,132.826,77.6758,116.028,67.8525,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c4a8c104eaf323c86133fbb1620bd1f9f23ab71,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy$13.encodeAddRequest(Z)Lcom/hazelcast/client/impl/protocol/ClientMessage;,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy$13,1.0,2,2,2,1.0,1.0,4,4,24.4064,4.66667,170.526,30.751,11,10,9.47365,36.5412,129.6,75.7896,111.374,65.1313,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ccc4cf5c5afe3eadfdb39332f605f2157820ee89,com.hazelcast.client.proxy.ClientReplicatedMapProxy$2.encodeRequest(Ljava/lang/String;)Lcom/hazelcast/client/impl/protocol/ClientMessage;,com.hazelcast.client.proxy.ClientReplicatedMapProxy$2,1.0,2,2,2,1.0,1.0,4,4,24.4064,4.66667,170.526,30.751,11,10,9.47365,36.5412,129.6,75.7896,111.374,65.1313,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ccc4cf5c5afe3eadfdb39332f605f2157820ee89,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy$8.encodeRequest(Ljava/lang/String;)Lcom/hazelcast/client/impl/protocol/ClientMessage;,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy$8,1.0,2,2,2,1.0,1.0,4,4,24.4064,4.66667,170.526,30.751,11,10,9.47365,36.5412,129.6,75.7896,111.374,65.1313,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0eb5a90ed468b6aa285f1711a5d699c9ffb33960,com.hazelcast.map.BasicMapTest$25$1.process(Ljava/util/Map$Entry;)Ljava/lang/Object;,com.hazelcast.map.BasicMapTest$25$1,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0eb5a90ed468b6aa285f1711a5d699c9ffb33960,com.hazelcast.map.BasicMapTest$65$1.process(Ljava/util/Map$Entry;)Ljava/lang/Object;,com.hazelcast.map.BasicMapTest$65$1,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.client.map.MapPreconditionsTest$7.process(Ljava/util/Map$Entry;)Ljava/lang/Object;,com.hazelcast.client.map.MapPreconditionsTest$7,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.map.MapPreconditionsTest$7.process(Ljava/util/Map$Entry;)Ljava/lang/Object;,com.hazelcast.map.MapPreconditionsTest$7,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.map.MapPreconditionsTest$6.process(Ljava/util/Map$Entry;)Ljava/lang/Object;,com.hazelcast.map.MapPreconditionsTest$6,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387994dc22a81aea7e60736ccdba8689afc6d47,com.hazelcast.client.map.MapPreconditionsTest$6.process(Ljava/util/Map$Entry;)Ljava/lang/Object;,com.hazelcast.client.map.MapPreconditionsTest$6,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad1790f7ac618c7a5bf8f548c3650937b7ee3a89,com.hazelcast.client.spi.impl.ClientInvocationTest$2.onFailure(Ljava/lang/Throwable;)V,com.hazelcast.client.spi.impl.ClientInvocationTest$2,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0a815f459c18eed67fcd6e4bf122bad043ef8a5,com.hazelcast.client.heartbeat.ClientHeartbeatTest$11.heartbeatStopped(Lcom/hazelcast/nio/Connection;)V,com.hazelcast.client.heartbeat.ClientHeartbeatTest$11,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c36c345a5ac9ff1d1b562a73eedbae4c70ba7bac,com.hazelcast.client.ClientConnectionListenerTest$1.clientDisconnected(Lcom/hazelcast/core/Client;)V,com.hazelcast.client.ClientConnectionListenerTest$1,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c36c345a5ac9ff1d1b562a73eedbae4c70ba7bac,com.hazelcast.client.ClientConnectionListenerTest$1.clientConnected(Lcom/hazelcast/core/Client;)V,com.hazelcast.client.ClientConnectionListenerTest$1,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da8888f97af74b4590dfc1dce3d0bdeb44654000,com.hazelcast.client.heartbeat.ClientHeartbeatTest$8.heartbeatStopped(Lcom/hazelcast/nio/Connection;)V,com.hazelcast.client.heartbeat.ClientHeartbeatTest$8,1.0,2,2,2,1.0,1.0,4,4,28.7549,4.0,152.215,28.5083,11,11,8.45639,38.0537,129.389,75.6662,111.07,64.9533,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319f048e0ecb36f8ab17cfa79380915a24998f6,com.hazelcast.spi.impl.operationservice.impl.InvocationFutureTest$3.run()V,com.hazelcast.spi.impl.operationservice.impl.InvocationFutureTest$3,1.0,2,2,2,1.0,1.0,4,4,35.2193,5.0,215.098,35.8997,12,12,11.9499,43.0195,128.751,75.2932,110.15,64.4152,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5319f048e0ecb36f8ab17cfa79380915a24998f6,com.hazelcast.spi.impl.operationservice.impl.InvocationFutureTest$2.run()V,com.hazelcast.spi.impl.operationservice.impl.InvocationFutureTest$2,1.0,2,2,2,1.0,1.0,4,4,35.2193,5.0,215.098,35.8997,12,12,11.9499,43.0195,128.751,75.2932,110.15,64.4152,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5319f048e0ecb36f8ab17cfa79380915a24998f6,com.hazelcast.spi.impl.operationservice.impl.InvocationFutureTest$1.run()V,com.hazelcast.spi.impl.operationservice.impl.InvocationFutureTest$1,1.0,2,2,2,1.0,1.0,4,4,35.2193,5.0,215.098,35.8997,12,12,11.9499,43.0195,128.751,75.2932,110.15,64.4152,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7001ec8c5b1305c796de75c2e3f170c562db8c03,com.hazelcast.map.impl.MapDataSerializerHook$121.createNew(Ljava/lang/Integer;)Lcom/hazelcast/nio/serialization/IdentifiedDataSerializable;,com.hazelcast.map.impl.MapDataSerializerHook$121,1.0,2,2,2,1.0,1.0,4,4,35.2193,5.0,215.098,35.8997,12,12,11.9499,43.0195,128.751,75.2932,110.15,64.4152,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
