Hash,LongName,Parent,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,WarningCritical,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Controversial Rules,Design Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Number of Bugs
db4781282f364b3a57b829db4362d77f449b612c,io.netty.handler.codec.json.JsonObjectDecoder.decode(Lio/netty/channel/ChannelHandlerContext;Lio/netty/buffer/ByteBuf;Ljava/util/List;)V,io.netty.handler.codec.json.JsonObjectDecoder,0.0,0,0,0,0.0,0.0,0,0,593.54,79.4362,221951.0,3665.83,417,104,12330.6,2794.08,54.4747,31.8565,35.5274,20.7763,26,5,4,0,13,0.172414,15,0,0.172414,15,72,99,53,3,72,99,53,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67da6e4bf945f771607454dff40334990396ce7b,io.netty.buffer.AbstractByteBufAllocator.<init>()V,io.netty.buffer.AbstractByteBufAllocator,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81e2db10faaf0389f4e1af8c7132210946203157,io.netty.buffer.AbstractByteBufAllocator.<init>()V,io.netty.buffer.AbstractByteBufAllocator,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bbfcb05a08bc0dd11064d964a77da35fc2e5eb8,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowControllerTest$FakeFlowControlled.assertError()V,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowControllerTest$FakeFlowControlled,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,1,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fdfe3149ba3f68678fa7f73c574c7c61aa33fa2f,io.netty.resolver.dns.DnsCacheEntry.hostname()Ljava/lang/String;,io.netty.resolver.dns.DnsCacheEntry,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,1,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef729e70213adbfca7b26c2c337eb5d12839fbad,io.netty.handler.codec.http2.Http2Settings.<init>()V,io.netty.handler.codec.http2.Http2Settings,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,12,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311532feb01d0c635684f358060fe562ca2d8b01,io.netty.resolver.dns.DnsCacheEntry.cause()Ljava/lang/Throwable;,io.netty.resolver.dns.DnsCacheEntry,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,2,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88a52f73671dd91630b2bc0da0ae8fbc910d763b,io.netty.handler.codec.http2.DefaultHttp2Connection$ActiveStreams.incrementPendingIterations()V,io.netty.handler.codec.http2.DefaultHttp2Connection$ActiveStreams,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,2,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fd42cfc6b32dacb812c6f2ecef8522cd94718d4,io.netty.handler.codec.http2.DefaultHttp2HeadersEncoder.<init>()V,io.netty.handler.codec.http2.DefaultHttp2HeadersEncoder,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,2,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049d8debb74c05a542233f5b28b1655b07da306,io.netty.handler.codec.spdy.DefaultSpdyHeaders.<init>()V,io.netty.handler.codec.spdy.DefaultSpdyHeaders,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,2,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bbfcb05a08bc0dd11064d964a77da35fc2e5eb8,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowControllerTest$FakeFlowControlled.assertNotWritten()V,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowControllerTest$FakeFlowControlled,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,22,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a03bd5105a7036ec76430699fbb9015d48785bcd,io.netty.channel.DefaultChannelPipeline.isInboundShutdown()Z,io.netty.channel.DefaultChannelPipeline,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,3,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03bd5105a7036ec76430699fbb9015d48785bcd,io.netty.channel.DefaultChannelPipeline.isOutboundShutdown()Z,io.netty.channel.DefaultChannelPipeline,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,3,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdfe3149ba3f68678fa7f73c574c7c61aa33fa2f,io.netty.resolver.dns.DnsCacheEntry.cause()Ljava/lang/Throwable;,io.netty.resolver.dns.DnsCacheEntry,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,3,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120ffaf880b81c260141c9e46cec239ac235aeb9,io.netty.resolver.dns.DnsQueryContext.nameServerAddr()Ljava/net/InetSocketAddress;,io.netty.resolver.dns.DnsQueryContext,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,4,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120ffaf880b81c260141c9e46cec239ac235aeb9,io.netty.resolver.dns.DnsQueryContext.question()Lio/netty/handler/codec/dns/DnsQuestion;,io.netty.resolver.dns.DnsQueryContext,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,4,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdfe3149ba3f68678fa7f73c574c7c61aa33fa2f,io.netty.resolver.dns.DnsCacheEntry.address()Ljava/net/InetAddress;,io.netty.resolver.dns.DnsCacheEntry,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,5,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6ca9882a107c34cf6358c8d7a68561025f06016,io.netty.handler.codec.http.DefaultHttpHeaders.<init>()V,io.netty.handler.codec.http.DefaultHttpHeaders,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,7,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ba6ce5449ee852b782dde9a11933f6a09b123e22,io.netty.handler.codec.http.DefaultHttpHeaders.<init>()V,io.netty.handler.codec.http.DefaultHttpHeaders,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,126.7,74.0935,1,0,0,9,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e509f7bb7a365741bdf79948c51b5e91fa3ce0a,io.netty.handler.codec.http2.Http2Settings.<init>()V,io.netty.handler.codec.http2.Http2Settings,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,161.671,94.5446,1,0,0,12,1,0.25,1,0,0.25,1,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a65f097d53f8d1827556d4d1b41d8432d3c664b5,io.netty.channel.embedded.EmbeddedChannel.<init>()V,io.netty.channel.embedded.EmbeddedChannel,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,171.157,100.092,1,0,0,0,1,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2389a9339b72e12bdab20f11f745df01b190e8a,io.netty.handler.codec.http2.internal.hpack.Encoder.size()J,io.netty.handler.codec.http2.internal.hpack.Encoder,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,171.157,100.092,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125060752f5124949e55a6868647c75f88cdb01,io.netty.handler.ssl.util.SimpleTrustManagerFactory.<init>()V,io.netty.handler.ssl.util.SimpleTrustManagerFactory,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,171.157,100.092,1,0,0,2,1,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88a52f73671dd91630b2bc0da0ae8fbc910d763b,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$FlowState.markedWritability()Z,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$FlowState,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,171.157,100.092,1,0,0,5,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cf7d7455d17c7a30266edef6bc6b21b9b86cf03,io.netty.channel.ChannelFlushPromiseNotifier.<init>()V,io.netty.channel.ChannelFlushPromiseNotifier,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,140.223,82.0017,172.758,101.028,1,0,0,0,1,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bb114bcb72f467cfa3ac730493ef2270193dffa,io.netty.channel.ChannelFlushFutureNotifier$FlushCheckpoint.flushCheckpoint(J)V,io.netty.channel.ChannelFlushFutureNotifier$FlushCheckpoint,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,158.02,92.4096,152.376,89.1089,1,0,0,2,0,0.0,0,0,0.0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a980638190c055a596145ec2a6963fa8cd30126a,io.netty.bootstrap.AbstractBootstrap.doBind(Ljava/net/SocketAddress;)Lio/netty/channel/ChannelFuture;,io.netty.bootstrap.AbstractBootstrap,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,17.4145,6.71852,5,5,0.96747,11.6096,158.02,92.4096,152.376,89.1089,1,0,0,2,0,0.0,0,0,0.0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e6ca9882a107c34cf6358c8d7a68561025f06016,io.netty.handler.codec.http.HttpHeaders.get(Ljava/lang/String;)Ljava/lang/String;,io.netty.handler.codec.http.HttpHeaders,0.0,0,0,0,0.0,0.0,0,0,6.75489,1.5,20.8974,7.58684,6,5,1.16096,13.9316,157.072,91.8552,199.701,116.784,1,0,0,19,0,0.75,3,3,0.75,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4ed5b07e4e4cc91c2ba2ed266f92b3f7c176cd76,io.netty.buffer.PooledUnsafeDirectByteBuf.<init>(I)V,io.netty.buffer.PooledUnsafeDirectByteBuf,0.0,0,0,0,0.0,0.0,0,0,6.75489,2.25,31.346,9.94157,6,5,1.74145,13.9316,139.275,81.4473,125.332,73.2936,1,0,0,1,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74738fbd08eec71dc6c8dd801f79e7f2e3e7f366,io.netty.buffer.PooledUnsafeDirectByteBuf.<init>(I)V,io.netty.buffer.PooledUnsafeDirectByteBuf,0.0,0,0,0,0.0,0.0,0,0,6.75489,2.25,31.346,9.94157,6,5,1.74145,13.9316,139.275,81.4473,125.332,73.2936,1,0,0,1,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8adb30bbe2785094c92d085757cb1fdc2c1edec9,io.netty.channel.embedded.EmbeddedChannel$EmbeddedChannelPipeline.<init>(Lio/netty/channel/embedded/EmbeddedChannel;)V,io.netty.channel.embedded.EmbeddedChannel$EmbeddedChannelPipeline,0.0,0,0,0,0.0,0.0,0,0,6.75489,2.25,31.346,9.94157,6,5,1.74145,13.9316,139.275,81.4473,125.332,73.2936,1,0,0,1,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9752f37fa0100cb3cab1ae842630610abd4eb301,io.netty.channel.DefaultChannelPipelineTest.testFirstContextEmptyPipeline()V,io.netty.channel.DefaultChannelPipelineTest,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,1011.65,100.775,22,17,56.2026,89.9242,121.302,70.9371,99.4035,58.1307,1,0,0,0,3,0.0,0,0,0.0,0,5,5,2,0,5,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9752f37fa0100cb3cab1ae842630610abd4eb301,io.netty.channel.DefaultChannelPipelineTest.testFirstHandlerEmptyPipeline()V,io.netty.channel.DefaultChannelPipelineTest,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,1011.65,100.775,22,17,56.2026,89.9242,121.302,70.9371,99.4035,58.1307,1,0,0,0,3,0.0,0,0,0.0,0,5,5,2,0,5,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9752f37fa0100cb3cab1ae842630610abd4eb301,io.netty.channel.DefaultChannelPipelineTest.testLastHandlerEmptyPipeline()V,io.netty.channel.DefaultChannelPipelineTest,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,1011.65,100.775,22,17,56.2026,89.9242,121.302,70.9371,99.4035,58.1307,1,0,0,0,3,0.0,0,0,0.0,0,5,5,2,0,5,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9752f37fa0100cb3cab1ae842630610abd4eb301,io.netty.channel.DefaultChannelPipelineTest.testLastContextEmptyPipeline()V,io.netty.channel.DefaultChannelPipelineTest,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,1011.65,100.775,22,17,56.2026,89.9242,121.302,70.9371,99.4035,58.1307,1,0,0,0,3,0.0,0,0,0.0,0,5,5,2,0,5,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ca5554dfe7707d2cce712d1165a648129e0a9c84,io.netty.handler.codec.spdy.SpdyFrameEncoder.handlerAdded(Lio/netty/channel/ChannelHandlerContext;)V,io.netty.handler.codec.spdy.SpdyFrameEncoder,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,1057.63,103.806,23,17,58.7573,94.0117,121.071,70.8019,99.07,57.9357,1,0,0,0,3,0.0,0,0,0.0,0,5,5,1,1,15,15,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
06e29e0d1b4ebf16b47969d5fbc71bdaf19fe3e8,io.netty.handler.codec.http2.Http2ConnectionHandler$BaseDecoder.channelInactive(Lio/netty/channel/ChannelHandlerContext;)V,io.netty.handler.codec.http2.Http2ConnectionHandler$BaseDecoder,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,1333.53,121.154,29,17,74.0853,118.536,119.866,70.0971,137.963,80.6804,1,0,0,2,7,0.375,3,0,0.375,3,5,9,3,1,5,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90c65b7157c17816683910156e46cd8ffb186ef9,io.netty.util.internal.PlatformDependent.freeDirectBuffer(Ljava/nio/ByteBuffer;)V,io.netty.util.internal.PlatformDependent,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,919.679,94.5709,20,17,51.0933,81.7493,121.338,70.9579,145.177,84.8985,3,1,1,3,3,0.545455,6,4,0.545455,6,5,7,2,1,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba6ce5449ee852b782dde9a11933f6a09b123e22,io.netty.handler.codec.HeadersUtils.namesAsString(Lio/netty/handler/codec/Headers;)Ljava/util/Set;,io.netty.handler.codec.HeadersUtils,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,919.679,94.5709,20,17,51.0933,81.7493,130.073,76.0664,159.093,93.037,1,0,0,1,2,0.625,5,5,0.625,5,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeChannelUnregistered()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeChannelActive()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeRead()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeChannelReadComplete()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeChannelInactive()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeChannelRegistered()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeFlush()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3049f5ddc483de1afdaa52443fe946133e121808,io.netty.channel.DefaultChannelHandlerContext.invokeChannelWritabilityChanged()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeChannelInactive()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeChannelReadComplete()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeChannelUnregistered()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeChannelActive()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeRead()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeChannelRegistered()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeChannelWritabilityChanged()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
670d3f53a8189f3c062de48a9fc5e4c0d76abe12,io.netty.channel.DefaultChannelHandlerContext.invokeChannelUnregistered()V,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,2,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3a9f47216143082bdfba62e8940160856767d672,io.netty.channel.AbstractChannelHandlerContext.invokeFlush()V,io.netty.channel.AbstractChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,60.6034,11.25,965.663,97.6976,21,17,53.648,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,4,3,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
